Date,Orders_Expected,Orders_Best,Orders_Worst,Revenue_Expected,Revenue_Best,Revenue_Worst
2012-08-19,113.6044692993164,136.3253631591797,90.88357543945312,75600.41071380455,90720.49285656546,60480.32857104365
2012-08-20,110.84526824951172,133.01432189941406,88.67621459960938,73764.24410967562,88517.09293161075,59011.3952877405
2012-08-21,112.36361694335938,134.83634033203126,89.89089355468751,74774.66021011281,89729.59225213536,59819.72816809025
2012-08-22,113.6044692993164,136.3253631591797,90.88357543945312,75600.41071380455,90720.49285656546,60480.32857104365
2012-08-23,113.6044692993164,136.3253631591797,90.88357543945312,75600.41071380455,90720.49285656546,60480.32857104365
2012-08-24,113.6044692993164,136.3253631591797,90.88357543945312,75600.41071380455,90720.49285656546,60480.32857104365
2012-08-25,113.8497314453125,136.619677734375,91.07978515625001,75763.6254102352,90916.35049228223,60610.90032818816
2012-08-26,113.8497314453125,136.619677734375,91.07978515625001,75763.6254102352,90916.35049228223,60610.90032818816
2012-08-27,111.09053039550781,133.30863647460936,88.87242431640625,73927.45880610627,88712.95056732751,59141.967044885016
2012-08-28,113.8497314453125,136.619677734375,91.07978515625001,75763.6254102352,90916.35049228223,60610.90032818816
2012-08-29,113.2235107421875,135.868212890625,90.57880859375001,75346.89407346884,90416.2728881626,60277.51525877507
2012-08-30,112.72579956054688,135.27095947265624,90.1806396484375,75015.68201833616,90018.81842200339,60012.545614668925
2012-08-31,112.72579956054688,135.27095947265624,90.1806396484375,75015.68201833616,90018.81842200339,60012.545614668925
2012-09-01,112.86830139160156,135.44196166992188,90.29464111328126,75110.51276770412,90132.61532124494,60088.4102141633
2012-09-02,113.05060577392578,135.66072692871094,90.44048461914063,75231.8309364667,90278.19712376002,60185.464749173356
2012-09-03,110.2914047241211,132.3496856689453,88.23312377929688,73395.66433233776,88074.79719880532,58716.53146587021
2012-09-04,112.109375,134.53125,89.6875,74605.46972441103,89526.56366929323,59684.375779528826
2012-09-05,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-09-06,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-09-07,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-09-08,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-09-09,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-09-10,110.59102630615234,132.7092315673828,88.47282104492189,73595.05362397383,88314.06434876859,58876.04289917907
2012-09-11,112.109375,134.53125,89.6875,74605.46972441103,89526.56366929323,59684.375779528826
2012-09-12,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-09-13,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-09-14,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-09-15,113.35022735595703,136.02027282714843,90.68018188476563,75431.22022810276,90517.46427372331,60344.976182482205
2012-09-16,113.6044692993164,136.3253631591797,90.88357543945312,75600.41071380455,90720.49285656546,60480.32857104365
2012-09-17,114.18757629394531,137.02509155273438,91.35006103515626,75988.45115407887,91186.14138489464,60790.76092326309
2012-09-18,116.94677734375,140.33613281249998,93.557421875,77824.6177582078,93389.54130984934,62259.69420656624
2012-09-19,117.69519805908203,141.23423767089844,94.15615844726562,78322.66958499594,93987.20350199511,62658.13566799675
2012-09-20,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-09-21,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-09-22,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-09-23,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-09-24,115.16548919677734,138.1985870361328,92.13239135742188,76639.22323683597,91967.06788420316,61311.378589468775
2012-09-25,117.1920394897461,140.6304473876953,93.75363159179688,77987.83245463845,93585.39894556614,62390.265963710764
2012-09-26,118.16995239257812,141.80394287109374,94.53596191406251,78638.60453739554,94366.32544487464,62910.88362991644
2012-09-27,118.16995239257812,141.80394287109374,94.53596191406251,78638.60453739554,94366.32544487464,62910.88362991644
2012-09-28,118.16995239257812,141.80394287109374,94.53596191406251,78638.60453739554,94366.32544487464,62910.88362991644
2012-09-29,116.75456237792969,140.10547485351563,93.40364990234376,77696.70438956146,93236.04526747375,62157.36351164917
2012-09-30,116.54279327392578,139.85135192871093,93.23423461914064,77555.77832091351,93066.93398509621,62044.62265673081
2012-10-01,114.19983673095703,137.03980407714843,91.35986938476563,75996.61011190274,91195.93213428328,60797.2880895222
2012-10-02,116.39291381835938,139.67149658203124,93.11433105468751,77456.03798086995,92947.24557704394,61964.83038469596
2012-10-03,117.1413345336914,140.5696014404297,93.71306762695313,77954.08980765808,93544.9077691897,62363.27184612647
2012-10-04,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-10-05,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-10-06,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-10-07,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-10-08,114.91124725341797,137.89349670410155,91.92899780273439,76470.03275113417,91764.039301361,61176.02620090734
2012-10-09,116.69253540039062,140.03104248046876,93.35402832031251,77655.42727250601,93186.51272700721,62124.34181800482
2012-10-10,117.44095611572266,140.92914733886718,93.95276489257813,78153.47909929416,93784.17491915298,62522.78327943533
2012-10-11,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-10-12,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-10-13,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-10-14,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-10-15,114.91124725341797,137.89349670410155,91.92899780273439,76470.03275113417,91764.039301361,61176.02620090734
2012-10-16,116.94677734375,140.33613281249998,93.557421875,77824.6177582078,93389.54130984934,62259.69420656624
2012-10-17,117.69519805908203,141.23423767089844,94.15615844726562,78322.66958499594,93987.20350199511,62658.13566799675
2012-10-18,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-10-19,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-10-20,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-10-21,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-10-22,115.16548919677734,138.1985870361328,92.13239135742188,76639.22323683597,91967.06788420316,61311.378589468775
2012-10-23,116.94677734375,140.33613281249998,93.557421875,77824.6177582078,93389.54130984934,62259.69420656624
2012-10-24,117.69519805908203,141.23423767089844,94.15615844726562,78322.66958499594,93987.20350199511,62658.13566799675
2012-10-25,118.16995239257812,141.80394287109374,94.53596191406251,78638.60453739554,94366.32544487464,62910.88362991644
2012-10-26,118.16995239257812,141.80394287109374,94.53596191406251,78638.60453739554,94366.32544487464,62910.88362991644
2012-10-27,118.16995239257812,141.80394287109374,94.53596191406251,78638.60453739554,94366.32544487464,62910.88362991644
2012-10-28,118.16995239257812,141.80394287109374,94.53596191406251,78638.60453739554,94366.32544487464,62910.88362991644
2012-10-29,114.51078796386719,137.4129455566406,91.60863037109375,76203.53895075005,91444.24674090005,60962.83116060004
2012-10-30,116.58353424072266,139.90024108886718,93.26682739257814,77582.89022805693,93099.46827366832,62066.312182445545
2012-10-31,117.05821990966797,140.46986389160156,93.64657592773438,77898.77948623103,93478.53538347722,62319.023588984826
2012-11-01,117.43405151367188,140.92086181640624,93.9472412109375,78148.88429106104,93778.66114927325,62519.10743284883
2012-11-02,117.3708267211914,140.8449920654297,93.89666137695313,78106.81006362704,93728.17207635245,62485.448050901636
2012-11-03,117.3708267211914,140.8449920654297,93.89666137695313,78106.81006362704,93728.17207635245,62485.448050901636
2012-11-04,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-11-05,114.91124725341797,137.89349670410155,91.92899780273439,76470.03275113417,91764.039301361,61176.02620090734
2012-11-06,116.69253540039062,140.03104248046876,93.35402832031251,77655.42727250601,93186.51272700721,62124.34181800482
2012-11-07,117.44095611572266,140.92914733886718,93.95276489257813,78153.47909929416,93784.17491915298,62522.78327943533
2012-11-08,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-11-09,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-11-10,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-11-11,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-11-12,114.91124725341797,137.89349670410155,91.92899780273439,76470.03275113417,91764.039301361,61176.02620090734
2012-11-13,116.69253540039062,140.03104248046876,93.35402832031251,77655.42727250601,93186.51272700721,62124.34181800482
2012-11-14,117.44095611572266,140.92914733886718,93.95276489257813,78153.47909929416,93784.17491915298,62522.78327943533
2012-11-15,117.67044830322266,141.20453796386718,94.13635864257813,78306.1993552631,93967.43922631572,62644.959484210485
2012-11-16,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-11-17,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-11-18,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-11-19,115.16548919677734,138.1985870361328,92.13239135742188,76639.22323683597,91967.06788420316,61311.378589468775
2012-11-20,116.94677734375,140.33613281249998,93.557421875,77824.6177582078,93389.54130984934,62259.69420656624
2012-11-21,117.69519805908203,141.23423767089844,94.15615844726562,78322.66958499594,93987.20350199511,62658.13566799675
2012-11-22,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-11-23,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-11-24,117.92469024658203,141.50962829589844,94.33975219726562,78475.3898409649,94170.46780915787,62780.31187277192
2012-11-25,118.16995239257812,141.80394287109374,94.53596191406251,78638.60453739554,94366.32544487464,62910.88362991644
2012-11-26,115.41075134277344,138.4929016113281,92.32860107421875,76802.43793326661,92162.92551991994,61441.950346613296
2012-11-27,117.1920394897461,140.6304473876953,93.75363159179688,77987.83245463845,93585.39894556614,62390.265963710764
2012-11-28,118.16995239257812,141.80394287109374,94.53596191406251,78638.60453739554,94366.32544487464,62910.88362991644
2012-11-29,116.75456237792969,140.10547485351563,93.40364990234376,77696.70438956146,93236.04526747375,62157.36351164917
2012-11-30,116.54279327392578,139.85135192871093,93.23423461914064,77555.77832091351,93066.93398509621,62044.62265673081
2012-12-01,114.92757415771484,137.9130889892578,91.94205932617189,76480.89782253622,91777.07738704346,61184.71825802898
2012-12-02,114.11592864990234,136.9391143798828,91.29274291992188,75940.7717683141,91128.92612197691,60752.61741465128
2012-12-03,111.35672760009766,133.6280731201172,89.08538208007813,74104.60516418517,88925.52619702219,59283.684131348135
2012-12-04,114.4155502319336,137.2986602783203,91.53244018554688,76140.16105995016,91368.19327194018,60912.12884796013
2012-12-05,114.4155502319336,137.2986602783203,91.53244018554688,76140.16105995016,91368.19327194018,60912.12884796013
2012-12-06,114.4155502319336,137.2986602783203,91.53244018554688,76140.16105995016,91368.19327194018,60912.12884796013
2012-12-07,114.4155502319336,137.2986602783203,91.53244018554688,76140.16105995016,91368.19327194018,60912.12884796013
2012-12-08,114.4155502319336,137.2986602783203,91.53244018554688,76140.16105995016,91368.19327194018,60912.12884796013
